FECHA,DESCRIPCION,MONTO,TIPO
2024-12-24 00:00:00,EL ESPANOL E025 CONDAD  Q,5.75,TARJETA
2024-12-30 00:00:00,FYBECA                  Q,6.07,TARJETA
2025-01-12 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-01-12 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-01-12 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-01-12 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-01-12 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-01-12 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-01-12 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-01-12 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-01-12 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-01-12 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-01-12 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-01-12 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-01-17 00:00:00,QUIMODA S ACUECU        Q,26.19,TARJETA
2025-01-17 00:00:00,SERVICIOS COLON         E,20.0,TARJETA
2025-01-17 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-01-17 00:00:00,APP MCDONALDS ECUADOR   G,6.6,TARJETA
2025-01-17 00:00:00,IVA,0.03,TARJETA
2025-01-19 00:00:00,UB *EATS ECUADOR        8,9.07,TARJETA
2025-01-19 00:00:00,RET IVA SERV DIGITAL 10%,0.14,TARJETA
2025-01-19 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2025-01-19 00:00:00,GOOGLE *Google One      g,1.99,TARJETA
2025-01-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-01-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-01-21 00:00:00,ESTACIONAMIENTOS URBAN  Q,1.0,TARJETA
2025-01-21 00:00:00,FYBECA                  Q,4.42,TARJETA
2025-01-21 00:00:00,FYBECA                  Q,18.49,TARJETA
2025-01-23 00:00:00,TACO VELOZPANPAN        Q,5.0,TARJETA
2025-01-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-01-27 00:00:00,Spotify P338EF1D14      S,3.49,TARJETA
2025-01-28 00:00:00,PRESTACIONES EN EL EXTERIOR,7.0,TARJETA
2025-01-28 00:00:00,PLAN DE RECOMPENSAS,10.0,TARJETA
2025-01-28 00:00:00,IVA,1.05,TARJETA
2025-01-28 00:00:00,IVA,1.5,TARJETA
2025-01-30 00:00:00,ROCK YOUR DOGS          E,8.5,TARJETA
2025-02-03 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-02-03 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-02-03 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-02-03 00:00:00,UB *EATS ECUADOR        8,6.71,TARJETA
2025-02-03 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-02-03 00:00:00,RET IVA SERV DIGITAL 10%,0.1,TARJETA
2025-02-03 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-02-03 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-02-03 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-02-03 00:00:00,PEAJE GUAYASAMIN EPMMO,0.4,TARJETA
2025-02-03 00:00:00,TARIFA TRANSACCION PLACETOPAY,0.4,TARJETA
2025-02-03 00:00:00,REGISTRO CIVIL BP,16.0,TARJETA
2025-02-05 00:00:00,KFC K04 AMAZ. NNUU      Q,4.99,TARJETA
2025-02-05 00:00:00,MY CASE   ECUECU        Q,18.47,TARJETA
2025-02-06 00:00:00,INT. FINANCIAMIENTO,0.12,TARJETA
2025-02-07 00:00:00,NETLIFE KSECUECU        Q,29.33,TARJETA
2025-02-07 00:00:00,KS KUSHKI SA NLD        Q,0.57,TARJETA
2025-02-13 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-02-13 00:00:00,DLC*UBER RIDES INT      P,3.99,TARJETA
2025-02-14 00:00:00,SUPERMAXI POMASQUI 122  Q,27.86,TARJETA
2025-02-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2025-02-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-02-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-02-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-02-23 00:00:00,RET IVA SERV DIGITAL 100%,0.11,TARJETA
2025-02-23 00:00:00,DLC*UBER RIDESCU        S,0.76,TARJETA
2025-02-26 00:00:00,UBER EATS INTECU        P,8.9,TARJETA
2025-02-26 00:00:00,RET IVA SERV DIGITAL 10%,0.13,TARJETA
2025-02-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-02-27 00:00:00,Spotify P3466AE7B2      S,3.49,TARJETA
2025-03-01 00:00:00,SAFAERA   ECUECU        Q,33.5,TARJETA
2025-03-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.02,TARJETA
2025-03-06 00:00:00,INT. FINANCIAMIENTO,0.72,TARJETA
2025-03-06 00:00:00,UBER EATS INTIRL        P,6.71,TARJETA
2025-03-06 00:00:00,RET IVA SERV DIGITAL 10%,0.1,TARJETA
2025-03-07 00:00:00,PROAUTO C.A.UECU        Q,201.16,TARJETA
2025-03-07 00:00:00,NETLIFE KSECUECU        Q,32.5,TARJETA
2025-03-07 00:00:00,MENESTRAS DEL NEGRO M0  Q,1.99,TARJETA
2025-03-07 00:00:00,MENESTRAS DEL NEGRO M0  Q,4.98,TARJETA
2025-03-07 00:00:00,KS KUSHKI SAUECU        Q,0.57,TARJETA
2025-03-08 00:00:00,RET IVA SERV DIGITAL 100%,1.2,TARJETA
2025-03-08 00:00:00,Microsoft*StoreN        m,7.99,TARJETA
2025-03-10 00:00:00,RET IVA SERV DIGITAL 10%,0.14,TARJETA
2025-03-10 00:00:00,UB *EATS ECUADOR        8,9.27,TARJETA
2025-03-12 00:00:00,COMFARPI  ECUECU        Q,81.32,TARJETA
2025-03-14 00:00:00,OPTICA SANCHOECU        Q,45.83,TARJETA
2025-03-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2025-03-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-03-17 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-03-17 00:00:00,DLC*UBER RIDES INT      P,3.99,TARJETA
2025-03-18 00:00:00,MENESTRAS DEL NEGRO M0  Q,5.98,TARJETA
2025-03-18 00:00:00,ESTACIONAMIENTOS URBAN  Q,6.0,TARJETA
2025-03-18 00:00:00,MENESTRAS DEL NEGRO M0  Q,4.5,TARJETA
2025-03-19 00:00:00,DLC*UBER EATSECU        S,9.17,TARJETA
2025-03-19 00:00:00,RET IVA SERV DIGITAL 10%,0.14,TARJETA
2025-03-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-03-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-03-21 00:00:00,PUCE PTP  ECUECU        Q,172.5,TARJETA
2025-03-24 00:00:00,FARMACIA CRUZ AZUL      Q,3.69,TARJETA
2025-03-26 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-03-26 00:00:00,EDS MIRAVALLEECU        Q,15.0,TARJETA
2025-03-26 00:00:00,IVA,0.03,TARJETA
2025-03-27 00:00:00,SIME PORTALCUECU        Q,9.54,TARJETA
2025-03-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-03-27 00:00:00,MCDONALDS EC KSU        G,6.6,TARJETA
2025-03-27 00:00:00,Spotify P354E149B5      S,3.49,TARJETA
2025-03-28 00:00:00,RET IVA SERV DIGITAL 10%,0.1,TARJETA
2025-03-28 00:00:00,UBER EATS INTECU        P,6.71,TARJETA
2025-03-30 00:00:00,MEDICITY LA PAMPA       Q,3.66,TARJETA
2025-04-03 00:00:00,IVA,0.03,TARJETA
2025-04-03 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-04-03 00:00:00,ATIMASA 6 DE DICIEMBRE  E,15.0,TARJETA
2025-04-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.03,TARJETA
2025-04-06 00:00:00,INT. FINANCIAMIENTO,0.88,TARJETA
2025-04-07 00:00:00,ESTACION DE SERVICIO P  Q,30.01,TARJETA
2025-04-07 00:00:00,IVA,0.03,TARJETA
2025-04-07 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-04-08 00:00:00,ROCK YOUR DOGS          E,6.0,TARJETA
2025-04-08 00:00:00,MICROSOFT*1 MES PARA P  M,7.99,TARJETA
2025-04-08 00:00:00,RET IVA SERV DIGITAL 100%,1.2,TARJETA
2025-04-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2025-04-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-04-17 00:00:00,RET IVA SERV DIGITAL 10%,0.13,TARJETA
2025-04-17 00:00:00,UB *EATS ECUADOR        8,8.79,TARJETA
2025-04-19 00:00:00,UBER   *TRIP            H,2.2,TARJETA
2025-04-19 00:00:00,RET IVA SERV DIGITAL 100%,0.33,TARJETA
2025-04-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-04-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-04-21 00:00:00,DLC*UBER RIDES INT      P,3.99,TARJETA
2025-04-21 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-04-21 00:00:00,LA TABLITA DEL TARTARO  Q,10.01,TARJETA
2025-04-23 00:00:00,FIVE STARS CINEMA STAR  Q,7.7,TARJETA
2025-04-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-04-27 00:00:00,Spotify P363BDA17D      S,3.49,TARJETA
2025-04-28 00:00:00,RET IVA SERV DIGITAL 10%,0.39,TARJETA
2025-04-28 00:00:00,UB *EATS ECUADOR        8,25.91,TARJETA
2025-05-01 00:00:00,Google CLOUD 8V3P6T     M,2.6,TARJETA
2025-05-01 00:00:00,RET IVA SERV DIGITAL 100%,0.39,TARJETA
2025-05-04 00:00:00,CEVICHES RUMINAHUI POM  Q,5.5,TARJETA
2025-05-04 00:00:00,MEDICITY QUITO CORDOVA  Q,1.24,TARJETA
2025-05-04 00:00:00,MEDICITY QUITO CORDOVA  Q,3.42,TARJETA
2025-05-05 00:00:00,DERMASOFT CIA LTDA      Q,30.13,TARJETA
2025-05-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.14,TARJETA
2025-05-06 00:00:00,INT. FINANCIAMIENTO,4.32,TARJETA
2025-05-06 00:00:00,IVA,0.03,TARJETA
2025-05-06 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-05-06 00:00:00,SERVICIOS COLON         E,25.18,TARJETA
2025-05-08 00:00:00,Microsoft*1 mes para P  m,7.99,TARJETA
2025-05-08 00:00:00,RET IVA SERV DIGITAL 100%,1.2,TARJETA
2025-05-09 00:00:00,RET IVA SERV DIGITAL 100%,0.55,TARJETA
2025-05-09 00:00:00,UBER   *TRIP            H,3.68,TARJETA
2025-05-15 00:00:00,IVA,0.03,TARJETA
2025-05-15 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-05-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2025-05-15 00:00:00,EDS MIRAVALLEUSA        Q,29.18,TARJETA
2025-05-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-05-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-05-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-05-26 00:00:00,DLC*UBER RIDES INT      P,4.88,TARJETA
2025-05-26 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-05-26 00:00:00,DLC*UBER RIDES INT      P,3.99,TARJETA
2025-05-26 00:00:00,RET IVA SERV DIGITAL 100%,0.73,TARJETA
2025-05-27 00:00:00,Spotify P3727E3938      S,3.49,TARJETA
2025-05-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-05-29 00:00:00,UBER EATS INTPAN        P,22.94,TARJETA
2025-05-29 00:00:00,RET IVA SERV DIGITAL 10%,0.34,TARJETA
2025-05-30 00:00:00,ROCK YOUR DOGS          E,8.5,TARJETA
2025-06-01 00:00:00,RET IVA SERV DIGITAL 100%,2.11,TARJETA
2025-06-01 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-06-01 00:00:00,IVA,0.03,TARJETA
2025-06-01 00:00:00,GOOGLE *CLOUD MNQ53S    6,14.06,TARJETA
2025-06-01 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,30.05,TARJETA
2025-06-06 00:00:00,ATIMASA ESTACION DE SE  E,1.35,TARJETA
2025-06-07 00:00:00,QUICENTRO SHOPPING      Q,4.0,TARJETA
2025-06-08 00:00:00,MICROSOFT*1 MES PARA P  M,7.99,TARJETA
2025-06-08 00:00:00,IVA,0.03,TARJETA
2025-06-08 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-06-08 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,18.0,TARJETA
2025-06-08 00:00:00,RET IVA SERV DIGITAL 100%,1.2,TARJETA
2025-06-12 00:00:00,ROCK YOUR DOGS          E,23.0,TARJETA
2025-06-12 00:00:00,APP MCDONALDS ECUADOR   G,3.25,TARJETA
2025-06-12 00:00:00,FYBECA                  Q,14.37,TARJETA
2025-06-13 00:00:00,FYBECA                  Q,28.47,TARJETA
2025-06-13 00:00:00,METRORED CONDADO        Q,3.0,TARJETA
2025-06-13 00:00:00,METRORED QUITO EL COND  Q,3.37,TARJETA
2025-06-13 00:00:00,METRORED QUITO EL COND  Q,3.37,TARJETA
2025-06-14 00:00:00,UB *EATS ECUADOR        8,16.2,TARJETA
2025-06-14 00:00:00,RET IVA SERV DIGITAL 10%,0.24,TARJETA
2025-06-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2025-06-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-06-19 00:00:00,SWEET 8 COFFEECU        Q,4.2,TARJETA
2025-06-20 00:00:00,KFC  K27 COLON          Q,12.99,TARJETA
2025-06-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-06-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-06-22 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-06-22 00:00:00,RET IVA SERV DIGITAL 100%,0.5,TARJETA
2025-06-22 00:00:00,IVA,0.03,TARJETA
2025-06-22 00:00:00,DLC*UBER RIDES INT      P,3.34,TARJETA
2025-06-22 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,31.18,TARJETA
2025-06-22 00:00:00,DLC*UBER RIDESAN        S,2.54,TARJETA
2025-06-22 00:00:00,COLORIN COLORADO SAS    Q,24.0,TARJETA
2025-06-22 00:00:00,KSH DLOCAL ARCOS DORAD  E,6.6,TARJETA
2025-06-22 00:00:00,RET IVA SERV DIGITAL 100%,0.38,TARJETA
2025-06-27 00:00:00,Spotify P380A6D3E5      S,3.49,TARJETA
2025-06-27 00:00:00,FYBECA                  Q,18.34,TARJETA
2025-06-27 00:00:00,SUPERMAXI INAQUITO LC   Q,2.59,TARJETA
2025-06-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-07-01 00:00:00,DLC*UBER RIDES INT      P,3.99,TARJETA
2025-07-01 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-07-04 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-07-04 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,30.49,TARJETA
2025-07-04 00:00:00,IVA,0.03,TARJETA
2025-07-08 00:00:00,MICROSOFT*1 MES PARA P  M,7.99,TARJETA
2025-07-08 00:00:00,RET IVA SERV DIGITAL 100%,1.2,TARJETA
2025-07-11 00:00:00,MIRKPAS S.A.            Q,21.0,TARJETA
2025-07-13 00:00:00,UBER EATS INTUSA        P,14.74,TARJETA
2025-07-13 00:00:00,RET IVA SERV DIGITAL 10%,0.22,TARJETA
2025-07-15 00:00:00,RET IVA SERV DIGITAL 100%,0.3,TARJETA
2025-07-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-07-16 00:00:00,RET IVA SERV DIGITAL 100%,0.61,TARJETA
2025-07-16 00:00:00,DLC*UBER RIDES INT      P,4.06,TARJETA
2025-07-16 00:00:00,MIMPORTSAP              Q,26.97,TARJETA
2025-07-18 00:00:00,RET IVA SERV DIGITAL 100%,0.38,TARJETA
2025-07-18 00:00:00,DLC*UBER RIDESWE        S,2.54,TARJETA
2025-07-18 00:00:00,ROCK YOUR DOGS          E,63.5,TARJETA
2025-07-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-07-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-07-21 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-07-21 00:00:00,ESTACION DE SERVICIO F  E,28.92,TARJETA
2025-07-21 00:00:00,IVA,0.03,TARJETA
2025-07-23 00:00:00,ESTACIONAMIENTOS URBAN  Q,5.0,TARJETA
2025-07-24 00:00:00,SUPERMAXI POMASQUI 122  Q,39.84,TARJETA
2025-07-25 00:00:00,QUIMODA S A  ECU        Q,46.18,TARJETA
2025-07-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-07-27 00:00:00,Spotify P38F603E2E      S,3.49,TARJETA
2025-07-31 00:00:00,DLC*UBER EATSPAN        S,10.4,TARJETA
2025-07-31 00:00:00,RET IVA SERV DIGITAL 10%,0.16,TARJETA
2025-07-31 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-07-31 00:00:00,DLC*UBER RIDES INT      P,3.99,TARJETA
2025-08-01 00:00:00,MCDONALDS LA PRENSA     Q,2.99,TARJETA
2025-08-04 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,32.6,TARJETA
2025-08-04 00:00:00,IVA,0.03,TARJETA
2025-08-04 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-08-06 00:00:00,APP MCDONALDS ECUADOR   G,5.0,TARJETA
2025-08-08 00:00:00,MICROSOFT*1 MES PARA P  M,7.99,TARJETA
2025-08-08 00:00:00,RET IVA SERV DIGITAL 100%,1.2,TARJETA
2025-08-13 00:00:00,Google DPC   ECU        M,0.99,TARJETA
2025-08-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-08-20 00:00:00,OPENAI *CHATGPT SUBSCR  S,20.0,TARJETA
2025-08-20 00:00:00,RET IVA SERV DIGITAL 100%,3.0,TARJETA
2025-08-25 00:00:00,RET IVA SERV DIGITAL 10%,0.35,TARJETA
2025-08-25 00:00:00,UB *EATS ECUADOR        8,22.99,TARJETA
2025-08-27 00:00:00,RET IVA SERV DIGITAL 100%,0.52,TARJETA
2025-08-27 00:00:00,Spotify P39EFCDA69      S,3.49,TARJETA
2025-08-30 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-08-30 00:00:00,METRORED CONDADO        Q,3.0,TARJETA
2025-08-30 00:00:00,DLC*UBER RIDESAN        S,3.99,TARJETA
2025-09-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.07,TARJETA
2025-09-06 00:00:00,INT. FINANCIAMIENTO,2.22,TARJETA
2025-09-06 00:00:00,Google Brawl Stars      M,1.49,TARJETA
2025-09-08 00:00:00,MICROSOFT*1 MES PARA P  M,7.99,TARJETA
2025-09-08 00:00:00,RET IVA SERV DIGITAL 100%,1.2,TARJETA
2025-09-08 00:00:00,DLC*UBER RIDESRL        S,3.74,TARJETA
2025-09-08 00:00:00,RET IVA SERV DIGITAL 100%,0.56,TARJETA
2025-09-08 00:00:00,SUPERMAXI BOSQUE LC 10  Q,12.91,TARJETA
2025-09-15 00:00:00,GOOGLE *Google One      6,1.99,TARJETA
2025-09-17 00:00:00,NC REVERSO CONS D (GOOGLE *Go),-1.79,TARJETA
2025-09-17 00:00:00,DEV IVA SERV DIGITAL 100%,-0.27,TARJETA
2025-09-19 00:00:00,THREE LOUNGE ECU        Q,10.0,TARJETA
2025-09-20 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,35.77,TARJETA
2025-09-20 00:00:00,RET IVA SERV DIGITAL 10%,0.27,TARJETA
2025-09-20 00:00:00,UB *EATS ECUADOR        8,18.23,TARJETA
2025-09-20 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-09-20 00:00:00,IVA,0.03,TARJETA
2025-09-20 00:00:00,RET IVA SERV DIGITAL 100%,1.09,TARJETA
2025-09-20 00:00:00,UBER   *TRIP            H,7.28,TARJETA
2025-09-23 00:00:00,DLC*UBER EATSPAN        S,6.5,TARJETA
2025-09-23 00:00:00,RET IVA SERV DIGITAL 10%,0.1,TARJETA
2025-09-27 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-09-27 00:00:00,Spotify P3AEF81C1C      S,3.99,TARJETA
2025-09-29 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-09-29 00:00:00,UBER   *ONE MEMBERSHIP  U,3.99,TARJETA
2025-09-29 00:00:00,WL *STEAM PURCHASE      S,3.99,TARJETA
2025-09-30 00:00:00,METRORED  CA USA        Q,3.0,TARJETA
2025-09-30 00:00:00,METRORED QUITO EL COND  Q,16.3,TARJETA
2025-09-30 00:00:00,METRORED QUITO EL COND  Q,6.65,TARJETA
2025-10-03 00:00:00,Google Brawl Stars      M,4.99,TARJETA
2025-10-03 00:00:00,METRORED  ECUECU        Q,3.0,TARJETA
2025-10-04 00:00:00,UB *EATS ECUADOR        8,6.59,TARJETA
2025-10-04 00:00:00,RET IVA SERV DIGITAL 10%,0.1,TARJETA
2025-10-06 00:00:00,APP MCDONALDS ECUADOR   G,15.58,TARJETA
2025-10-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.06,TARJETA
2025-10-06 00:00:00,INT. FINANCIAMIENTO,1.74,TARJETA
2025-10-07 00:00:00,APP MCDONALDS ECUADOR   G,13.2,TARJETA
2025-10-07 00:00:00,KS KUSHKI SANPAN        Q,0.29,TARJETA
2025-10-07 00:00:00,NETLIFE KS              Q,32.5,TARJETA
2025-10-13 00:00:00,upg*paymentico.com      N,4.99,TARJETA
2025-10-17 00:00:00,IVA,0.03,TARJETA
2025-10-17 00:00:00,APP MCDONALDS ECUADOR   G,6.7,TARJETA
2025-10-17 00:00:00,ATIMASA 9 DE OCTUBRE    E,20.0,TARJETA
2025-10-17 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-10-17 00:00:00,upg*paymentico.com      L,4.99,TARJETA
2025-10-18 00:00:00,GOOGLE *Google One      M,19.99,TARJETA
2025-10-21 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-10-21 00:00:00,GASOLINERA LOS ALAMOS   Q,31.18,TARJETA
2025-10-21 00:00:00,IVA,0.03,TARJETA
2025-10-24 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-10-24 00:00:00,IVA,0.03,TARJETA
2025-10-24 00:00:00,GASOLINERA  LOS PINOS   E,39.32,TARJETA
2025-10-26 00:00:00,RET IVA SERV DIGITAL 10%,0.36,TARJETA
2025-10-26 00:00:00,UBER EATS INTECU        P,23.7,TARJETA
2025-10-27 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-10-27 00:00:00,Spotify P3BDB158F4      S,3.99,TARJETA
2025-10-30 00:00:00,DLC*UBER RIDESCU        P,3.99,TARJETA
2025-10-30 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-11-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.02,TARJETA
2025-11-06 00:00:00,INT. FINANCIAMIENTO,0.68,TARJETA
2025-11-06 00:00:00,upg*paymentico.com      L,4.99,TARJETA
2025-11-13 00:00:00,CARRETAS  DE USA        Q,10.0,TARJETA
2025-11-13 00:00:00,IVA,0.03,TARJETA
2025-11-13 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-11-14 00:00:00,SUPERMAXI POMASQUI 122  Q,6.03,TARJETA
2025-11-14 00:00:00,SWEET 8 COFFEECU        Q,2.1,TARJETA
2025-11-16 00:00:00,Google Brawl Stars      M,3.49,TARJETA
2025-11-18 00:00:00,Google Brawl Stars      M,3.49,TARJETA
2025-11-25 00:00:00,IVA,0.03,TARJETA
2025-11-25 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-11-25 00:00:00,ATIMASA 9 DE OCTUBRE    E,25.6,TARJETA
2025-11-25 00:00:00,ROCK YOUR DOGS          E,6.0,TARJETA
2025-11-27 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-11-27 00:00:00,Spotify P3CD01F4FA      S,3.99,TARJETA
2025-11-28 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-11-28 00:00:00,QUICENTRO SHOPPING      Q,4.0,TARJETA
2025-11-28 00:00:00,MONTESERRIN             E,34.03,TARJETA
2025-11-28 00:00:00,IVA,0.03,TARJETA
2025-11-28 00:00:00,ZARA05    ECUECU        Q,53.2,TARJETA
2025-11-29 00:00:00,RET IVA SERV DIGITAL 100%,0.6,TARJETA
2025-11-29 00:00:00,DLC*UBER RIDESCU        S,3.99,TARJETA
2025-12-05 00:00:00,UBER   *TRIP            H,11.73,TARJETA
2025-12-05 00:00:00,RET IVA SERV DIGITAL 100%,1.76,TARJETA
2025-12-06 00:00:00,CONT_FIN_SOLCA_C.ROT**,0.03,TARJETA
2025-12-06 00:00:00,INT. FINANCIAMIENTO,0.89,TARJETA
2025-12-06 00:00:00,FYBECA                  Q,18.68,TARJETA
2025-12-07 00:00:00,APP MCDONALDS ECUADOR   G,6.6,TARJETA
2025-12-11 00:00:00,RET IVA SERV DIGITAL 10%,0.06,TARJETA
2025-12-11 00:00:00,DLC*UBER EATSECU        S,3.9,TARJETA
2025-12-13 00:00:00,IVA,0.03,TARJETA
2025-12-13 00:00:00,TARIFA CONSUMO GASOLINERA,0.2,TARJETA
2025-12-13 00:00:00,ATIMASA 9 DE OCTUBRE    E,33.38,TARJETA
2025-12-16 00:00:00,UNIVERSIDAD CATOLICA    E,225.0,TARJETA
2025-12-16 00:00:00,APP MCDONALDS ECUADOR   G,4.99,TARJETA
2025-12-18 00:00:00,APP MCDONALDS ECUADOR   G,6.6,TARJETA
2025-12-18 00:00:00,RET IVA SERV DIGITAL 100%,1.55,TARJETA
2025-12-18 00:00:00,DLC*UBER RIDESLD        S,10.33,TARJETA
2025-12-18 00:00:00,SUPERMAXI QUICENTRO LC  Q,12.92,TARJETA
2025-12-19 00:00:00,UB *EATS ECUADOR        8,5.89,TARJETA
2025-12-19 00:00:00,RET IVA SERV DIGITAL 10%,0.09,TARJETA
2025-12-21 00:00:00,AUTOSERVIPAMPA CIA. LT  Q,20.11,TARJETA
